epic_number,Period_1,Period_2,amp_ratio_21,k2_teff,k2_rad,k2_mass,abs_magnitude,lc_amplitude,p2p_98,p2p_mean,stddev,kurtosis,skew,iqr,mad,max_binned_p2p,mean_binned_p2p,class,probability,RRab_dist,EA_dist,EB_dist,GDOR_DSCUT_dist,template_dist
201626606,18.60732198,19.75358815,1.0616029631363428,3871.0,0.37,0.41,8.13327607077624,0.022719717489978145,0.0045790129592331065,1.7211432280428101e-06,0.003427881235763837,0.6816043374948388,-0.6495228049838992,0.004088652622264544,0.0030316702175609677,0.3386989796300294,0.002786283414211762,Noise,0.989296,10.77032961426901,15.620499351813306,18.867962264113206,12.806248474865697,0.8787522769071923
201318977,7.592636532999999,7.216704097999999,0.9504872341292674,4409.0,0.6,0.66,7.161026331384639,0.022068808188549727,0.0014886444361656142,-1.4215513366460492e-07,0.003612154914830205,-0.8762471780664094,-0.10856593938056654,0.005949888270015524,0.0043939401392228015,0.10909115757952176,0.00024019070736215856,OTHPER,0.993704,17.262676501632072,25.495097567963924,19.235384061671343,3.1622776601683795,0.08845061913015048
201537170,18.60732198,17.58679124,0.9451543461709906,3836.0,0.37,0.41,7.846310979413412,0.0314397322346599,0.0048106269646367075,-5.716460560840528e-07,0.00231633230336632,4.819504549071669,-0.7301140057535714,0.002823073813758125,0.0021071206528899857,0.4149524159229162,0.010947576179050995,Noise,0.988056,16.643316977093242,13.45362404707371,9.219544457292887,14.866068747318506,7.466978454895487
201193591,18.9554486,13.01749271,0.6867414739000163,3495.0,0.23,0.22,11.105040368365085,0.2385297438693436,0.02485935709632148,-1.1818679493784269e-05,0.016789940501244986,13.911055825551006,-1.2738342733533436,0.01846354577321729,0.013645113823198999,0.8829236643198297,0.009125250999937513,Noise,0.985741,11.401754250991381,5.830951894845301,17.262676501632072,22.67156809750927,1.144366087200832
201507195,20.0,6.023703262000001,0.30118516310000004,4487.0,0.54,0.58,6.009089162503956,0.03503573973995033,0.006916226240207246,-1.1496193910405285e-06,0.0039014820635919984,1.7197614095821399,-0.4346637171245559,0.004479695501809711,0.0032972466780619787,,,Noise,0.982179,,,,,
201610136,18.82580772,17.7818426,0.9445460648739696,4643.0,0.64,0.7,6.877855796420944,0.010065755165697632,0.0004535023074920376,-1.3448751164586393e-07,0.002131403406138604,-0.12586455953272102,0.4993248179517277,0.0030538552138028585,0.002190423077176555,0.10749505799252657,0.0007865904957836887,OTHPER,0.991038,10.0,18.867962264113206,15.620499351813306,10.77032961426901,2.0880024442001037
201914571,19.75358815,18.60732198,0.9419717490667638,4304.0,0.34,0.39,6.9298010733270035,0.2136411191244472,0.039155554068617336,1.238649643269306e-06,0.0221654993265224,1.659769940444252,-0.1621133024703055,0.02738431889528992,0.02035832859359785,0.6067450811191593,0.005902276929872339,Noise,0.988747,6.0827625302982185,10.04987562112089,18.027756377319946,21.470910553583888,2.6588827666980803
201386598,16.168,20.0,1.2370113805047007,3937.0,0.41,0.46,7.972700966989418,0.019089964699740003,0.004450255924123734,-1.280436676600293e-06,0.002409716689508348,0.08862634970496819,0.07183104366352577,0.003152143189170342,0.00233270083645632,0.3431304336610367,0.0012682157406890054,Noise,0.984989,23.021728866442675,13.341664064126336,15.811388300841895,18.384776310850235,0.8970589423575193
201572722,20.0,15.39192304,0.769596152,3902.0,0.34,0.37,8.427201108602643,0.022489597356062152,0.006676939310031349,-1.563512800065136e-07,0.002866498833869348,0.3867195324199706,0.23280291123071165,0.003816587031668539,0.002840443609525081,,,Noise,0.985687,,,,,
201850413,0.067961822,0.082998646,1.2212539858039708,7352.0,1.7,1.54,2.034174785907405,0.020544976216922528,0.012478068401283224,2.932352648442792e-06,0.004449952853576961,-1.1138147945874517,0.026450331542708937,0.007663782219026859,0.005687171721485604,0.08631954451334922,7.184913943003007e-05,DSCUT,0.981465,18.248287590894662,26.1725046566048,20.12461179749811,2.23606797749979,0.04700681796430868
201379113,11.68883748,7.120551857000001,0.6091753665994166,5039.0,0.69,0.73,5.225804812697218,0.3427864460667711,0.002374708645500201,-1.5957661548302391e-06,0.013827631317889392,388.40470014478103,-18.536055598612663,0.004480033391019767,0.0028443780123135233,0.8386290986986114,0.01252813532347887,EA,0.998176,13.152946437965904,3.6055512754639887,15.132745950421555,24.75883680627989,0.8481323313835396
201775723,14.96103795,12.22353091,0.8170242566626201,3652.0,0.28,0.28,9.000829000362405,0.02243788342802322,0.003950545964949077,-3.30501671901049e-06,0.001956212987469689,2.8085960034428226,-0.4518926089500462,0.002373606022788355,0.0017482488691705786,0.3717181935098194,0.0009139123383368287,Noise,0.981004,11.704699910719626,22.82542442102665,13.601470508735444,9.0,2.0683684141568595
201382417,10.40545759,0.8661024820000001,0.08323540550800516,4816.0,4.02,1.28,2.351411351304714,0.08837525793320689,0.007724111386897398,1.3917433638685395e-07,0.012208451531741613,24.582726243840746,-4.818422350182146,0.004164521245970665,0.003050154701685089,0.8318135945997025,0.006390960849951322,EA,0.997609,18.110770276274835,2.8284271247461903,10.198039027185569,25.45584412271571,0.8333792444598084
201571178,18.3938494,19.51317428,1.0608532154231949,,,,5.982242538676523,0.0593731147043316,0.013759974892558459,7.622499623184227e-07,0.0072620560942899814,0.6460493069259123,0.06619470309312599,0.008733334601990439,0.0064807758832311785,0.4855839683419981,0.002786035788322012,Noise,0.988199,22.803508501982762,14.142135623730953,17.204650534085253,18.973665961010283,1.2369018278885189
201567780,19.0494853,17.98126902,0.9439241395146776,3401.0,0.21,0.2,9.8122673512449,0.04016596387161786,0.008178736965462853,-4.353817042649006e-06,0.004347179029879496,0.3649474278277105,0.08160832613676698,0.005630279283872053,0.004152970447844349,0.40423024635717225,0.003101683120952413,Noise,0.981323,20.518284528683196,18.027756377319946,15.132745950421555,11.180339887498945,1.3343829177725386
201928270,0.325603511,0.484648914,1.488463415248615,6219.0,1.23,1.05,3.621585552836237,0.07505210693463926,0.042183928609940184,-3.8847306425083335e-06,0.02061467542267564,-1.3789287767413096,-0.06275223203106747,0.03922706840122647,0.02909388481651415,0.10819732377620027,4.999589346402718e-06,EB,0.90353,10.04987562112089,14.035668847618199,2.23606797749979,19.924858845171283,0.4054796633494935
201871951,1.827818794,1.924347133,1.0528106721064825,6339.0,1.41,1.23,4.056143509252408,0.04109348684075853,0.001866856500783052,-1.5623391776778644e-06,0.008477221254126355,-0.7539055564566728,0.1495554505277711,0.012848342171080551,0.009364120586476612,0.09524128377659258,4.715433939797124e-05,GDOR,0.848618,19.104973174542803,26.1725046566048,21.470910553583888,2.23606797749979,0.0976066068001624
201680569,0.784744898,0.06539494,0.08333273674880266,5091.0,3.52,0.89,5.1148172877170035,0.6270833359679594,0.3077445287466733,1.93652144758254e-06,0.15317151041496355,3.081652075736069,-2.1038162875539466,0.03210226423903473,0.01426439718608526,0.34051275761619165,0.0033065683012711657,EB,0.967583,19.02629759044045,5.0990195135927845,7.071067811865476,24.20743687382041,0.9554509386757858
201434469,0.981712571,1.143445046,1.164745241914601,6376.0,2.81,1.65,2.3559686144202683,0.12346569873118828,0.0051141563837569385,9.306102130976221e-06,0.01794721852000536,0.6304527364248749,0.5515032823072994,0.02224004579239769,0.016408119953996974,0.17748117601976046,0.000675564878249231,GDOR,0.941915,18.681541692269406,26.1725046566048,19.313207915827967,2.23606797749979,0.09488261836481317
201540013,0.807233335,0.352205723,0.4363121636942805,,,,5.266268411885008,1.4138193625752606,0.3743402834300588,1.9233078595370904e-05,0.3883154879836115,-1.1530046718021052,0.29096930700514106,0.6658651929326349,0.4791191542386761,0.17630150466115108,7.636641772942693e-05,RRab,0.740287,7.211102550927977,13.41640786499874,17.08800749063506,16.1245154965971,0.3489624926918903
201700240,12.50965125,11.86179414,0.9482114171648072,4255.0,0.56,0.62,7.6943592022071625,0.022958778911260525,0.0009367862546332172,4.4247823686410345e-06,0.004416609766611072,-0.6350313300125436,0.09052704516930056,0.006657186170151652,0.004745944350514408,0.14388124132639718,0.0011885294545230616,OTHPER,0.99379,13.152946437965904,19.104973174542803,19.104973174542803,9.219544457292887,0.5929893209314943
201674814,13.56831151,14.29411655,1.0534926574662642,3525.0,0.22,0.21,9.987943872503001,0.027509483486803817,0.005657546840571129,2.1867083298084503e-07,0.0027842133417316788,0.7712665333775055,-0.1935112875541151,0.0036156198452129695,0.002679646462192573,0.29305411245624113,0.002029222852377916,Noise,0.983159,23.60084744241189,14.31782106327635,16.643316977093242,18.027756377319946,0.4211524084161171
201704541,0.411357182,0.137114164,0.3333214296474833,,,,3.2784489198159332,0.6449050397641156,0.22015210418053568,0.00013494479512016566,0.18514474071753487,-1.2025103795925711,-0.4750505100341251,0.3434538550247737,0.2066025537935197,0.12843854987126574,0.00035106790214698113,EB,0.989999,13.0,11.0,1.0,21.93171219946131,0.16528396282904578
201671506,1.4136379119999998,1.4884429469999998,1.0529166870561406,5942.0,1.29,1.05,4.343084133296721,0.11336026229888285,0.011801204307610995,-1.5938115763646315e-05,0.027748788468647315,-1.012754942797952,-0.2624512652601874,0.04592124981026125,0.033451761963462216,0.11994811240949872,0.00041180443732261865,GDOR,0.8280489999999999,21.93171219946131,21.18962010041709,27.586228448267445,13.0,0.07653117557006134
201499998,17.13246776,9.049751361,0.5282222904355257,4519.0,34.64,0.83,0.5377005636888654,0.044550227745293935,0.002993665183559693,9.645888684573426e-07,0.010593143466519937,-0.9264633641210795,0.11763300798164834,0.017702539686198948,0.013004289381864109,0.13960812239038667,0.0005740088687321244,OTHPER,0.996354,10.0,14.0,2.0,20.8806130178211,0.2537859980275294
201817375,15.39192304,14.5536205,0.9455362050718776,3762.0,0.35,0.38,,0.06400302490501819,0.007886716287107635,-1.7392190768929444e-06,0.0045440673718940856,2.4044135382287806,0.06273402362755984,0.0059277480561850115,0.004388007796033141,0.6750709225040009,0.002428619436296465,Noise,0.984857,12.529964086141668,21.095023109728988,12.529964086141668,9.219544457292887,1.3528121356478175
201790080,0.139427389,0.088883683,0.6374908376144087,6172.0,1.21,0.95,4.10900341611754,0.3813918369292397,0.17505264361885842,3.295000579393454e-05,0.12498442350338584,-1.4008377722308183,-0.2148167667858273,0.2401177914581773,0.1707400841735018,0.05136738011186959,3.490680505823483e-05,EB,0.997081,23.021728866442675,19.235384061671343,24.20743687382041,17.029386365926403,0.23953400316151185
201567820,20.0,8.386991089,0.41934955445,,,,6.153623992168296,0.05864971185820789,0.00908922300803272,-4.607220878767189e-06,0.0047973374010972175,12.197632971918376,1.8874719775672333,0.005331378986598523,0.003950252345653031,,,Noise,0.981138,,,,,
201330013,14.68693823,13.92176057,0.9479008049181398,3952.0,0.41,0.46,7.226124011718202,0.03452173167960272,0.0026750066887700533,-3.1147547374237475e-06,0.007004220380860521,-1.0704296184213138,-0.12731556870542007,0.011836429297104269,0.008867639135363063,0.09530357242779508,0.000499324283124871,OTHPER,0.992539,21.93171219946131,25.0,20.223748416156685,5.0,0.07447931995706797
201656525,7.628763572,8.050104822,1.0552306079515241,4346.0,0.59,0.67,7.120018292306219,0.02805986641092606,0.0015007011244856329,-5.021297290445644e-07,0.005556617641633866,-0.8451122882914435,-0.19313630677423604,0.008940857872483443,0.006600792592632158,0.08818030943283732,0.00026655957822054765,OTHPER,0.995386,19.313207915827967,24.75883680627989,18.681541692269406,3.6055512754639887,0.07952157038514908
201603595,14.29411655,13.56831151,0.9492235118231214,5610.0,0.85,0.86,5.027834844142838,0.01097760791888236,0.00048466044983411086,1.1494873104939181e-06,0.002484418321037544,-0.7273311727332117,-0.4100723465823904,0.0039596192935442715,0.002786984571235995,0.13641383795346668,0.0006311961716616602,OTHPER,0.990969,17.08800749063506,24.08318915758459,17.08800749063506,4.47213595499958,0.2719775372455869
201371436,20.0,16.00658621,0.8003293104999999,4013.0,0.43,0.49,7.983438884357227,0.023625045557979733,0.0045959740188935795,-2.1543180704951843e-06,0.002890157678105541,0.9415581255199994,-0.10989526428067986,0.0033770306616818235,0.0025065405099084065,,,Noise,0.993808,,,,,
201518531,20.0,18.82580772,0.9412903859999999,3723.0,0.28,0.29,10.294352845666825,0.025636866498384703,0.004901023209339953,-3.5406401555551133e-06,0.0027882749986708755,1.4758514485734988,-0.3287237143109811,0.0033950961882602826,0.002525406196348587,,,Noise,0.981473,,,,,
201839237,20.0,18.82580772,0.9412903859999999,,,,8.108018474943314,0.06002575427401202,0.013532746058351421,3.739040829129828e-06,0.00720718715303174,0.5259411358623707,0.19129170247295027,0.009224630834149705,0.006838618392332609,,,Noise,0.984328,,,,,
201824843,15.10196055,20.0,1.3243313630560372,3708.0,0.28,0.3,9.410579591280275,0.1673287816103176,0.017326523902073225,2.995621690216838e-06,0.012151720680318459,14.58729727252759,2.015145777145171,0.0141858499420755,0.010456206177011684,0.6133676922385793,0.0034681805985298467,Noise,0.98113,10.77032961426901,22.36067977499789,12.806248474865697,10.0,2.0542949559620585
201884852,0.246655055,7.70205895,31.226033255227627,,,,4.5060108609454455,0.5539045311965796,0.06115754675169365,9.39970669291609e-05,0.060837058806323736,1.934955934004627,0.6204440424232719,0.07668969382313973,0.0552622098078122,0.4389906710182572,0.0041016614327133135,Noise,0.983502,11.6619037896906,14.142135623730953,20.591260281974,14.142135623730953,0.9422330621233388
201589262,14.1678043,17.58679124,1.2413208756701983,3617.0,0.28,0.28,9.990293484977373,0.07829066760181014,0.01277110872467598,2.7103834015050763e-07,0.00870652326244702,0.20487374175981896,0.09442008121568783,0.01268047272328332,0.0093317732725367,0.7280443069201972,0.009658796804610438,Noise,0.983502,13.45362404707371,18.027756377319946,10.44030650891055,11.180339887498945,2.472198645938292
201552030,0.311587376,0.10385965,0.3333243192753739,6472.0,9.29,2.96,5.541446458127091,1.0346731036508945,0.5191230597231021,0.00017335316359154974,0.3284443336205963,-1.1153721382343271,-0.5558730283676315,0.5828165029805232,0.3531874390152035,0.13059871840413986,0.0005672394777090887,EB,0.973491,13.0,11.0,1.0,21.93171219946131,0.280233993685208
201890494,2.532527169,0.211372931,0.08346324319334479,,,,4.714074970455572,0.16819527804359413,0.029102907032680925,4.564473425273484e-06,0.01894450718509702,20.043251657989334,-4.041103954713697,0.0101074433662941,0.0068942895892767355,0.6111537731991088,0.0009533310130002348,EA,0.923384,19.104973174542803,3.6055512754639887,9.219544457292887,24.75883680627989,0.7498053694844801
201198562,14.42270132,13.68411675,0.9487901362156198,3470.0,0.22,0.2,12.088194249474105,0.05753339949282098,0.014968793146022076,1.5912400898210885e-06,0.007474878407003799,0.2638469267143728,0.17944253342435104,0.009930946047322364,0.0073863531307553285,0.3138340547649081,0.001352957716162508,Noise,0.981981,19.104973174542803,16.401219466856727,13.152946437965904,12.206555615733702,0.6841766437417218
201695625,0.584381392,0.194783916,0.333316424284776,6579.0,1.42,1.23,1.7169841224143667,0.6613605655227636,0.13250064194412792,9.199917899297769e-05,0.1298546829477026,-1.3435435488691905,-0.4144712390491143,0.2547994855473752,0.13778279801634588,0.15730175068801355,3.484522028285363e-05,EB,0.91199,12.0,12.0,0.0,21.54065922853801,0.4087812098859337
201802433,1.940651904,14.04370486,7.236591390271298,3436.0,0.21,0.2,9.197650674069012,0.04611466068751924,0.00772556756518443,-1.0182661574470615e-06,0.004068383196152263,1.3541379306077648,-0.04736827807692658,0.005239861909506427,0.0039007424549855696,0.5392050958794463,0.007410173198481062,Noise,0.981658,14.866068747318506,12.529964086141668,21.095023109728988,16.643316977093242,1.6613704003377388
201422314,12.70795757,12.03994607,0.9474336063588226,3585.0,0.25,0.24,11.810591912837095,0.02546206421972364,0.006788292562882879,1.5992610121142212e-06,0.003003922736711177,0.9083943157798252,0.1404565817837445,0.0037225668153647584,0.002758100641992616,0.4018133597362643,0.0036389517382367305,Noise,0.989789,18.60107523773827,19.849433241279208,15.033296378372908,8.602325267042627,1.5835996815684832
201565020,13.56831151,12.91265237,0.951677175194808,3564.0,0.29,0.3,8.681913167627492,0.03251024145601012,0.0015174102303173618,-1.9920957173052296e-07,0.007194590655877431,-0.8756727578794572,0.1656339286465187,0.011195572179428905,0.008209918792341078,0.073315225774917,0.00011828753334906684,OTHPER,0.990826,14.560219778561034,18.439088914585774,21.2602916254693,10.0,0.2489687389052561
201579626,20.0,15.84836353,0.7924181765,3436.0,0.2,0.18,11.664769635309947,0.06878891264514386,0.013531357568443337,4.589434005734591e-06,0.007296826631598342,1.993962980713528,0.543335250168298,0.008987440461418639,0.0066525493607052545,,,Noise,0.985006,,,,,
201904174,0.252703554,0.083382816,0.3299629731364997,5308.0,0.87,0.9,3.552582280442316,0.08929185245924642,0.039510853163641085,2.4993947103313117e-06,0.027421605115339004,-1.4585301971229292,0.026827166164700343,0.054283609875100614,0.040095256627342084,0.10012443542654824,9.241827031153808e-05,EB,0.913577,9.055385138137416,15.033296378372908,3.1622776601683795,19.6468827043885,0.7117019626667578
201720987,20.0,18.82580772,0.9412903859999999,3352.0,0.19,0.17,9.080541029275674,0.06627042127126925,0.008660350118113669,-2.5158278780537203e-06,0.007121019379459193,3.056042655033637,-0.6493196259395045,0.008004797934539232,0.005897898430128711,,,Noise,0.982213,,,,,
201711578,7.057861265,7.451486455,1.0557711713535645,4064.0,0.43,0.48,7.170742914914002,0.022065310079964703,0.0009790753051823566,-1.120234120160413e-06,0.0044513617762561184,-0.8429572936698788,0.3657099723509656,0.007522273923494804,0.005100415680949022,0.13522131590644526,0.0002795344881486354,OTHPER,0.992326,20.12461179749811,23.430749027719962,18.248287590894662,5.385164807134505,0.11448528365696002
201621305,20.0,18.82580772,0.9412903859999999,3520.0,0.27,0.27,8.324469633220918,0.024280563578025882,0.0037758166213537406,2.5261492801701585e-08,0.0015571065168429776,4.9199878905319885,-0.2140949670228305,0.0019704583198654198,0.0014638329629368845,,,Noise,0.981382,,,,,
201615127,13.92176057,13.232365,0.9504807192643738,4377.0,0.59,0.66,6.852405548098904,0.04834910653606828,0.0032935583525661315,-3.963761708102595e-06,0.010417517098691513,0.14796783502109756,-0.8160645704278163,0.012330059535941018,0.008807107681298164,0.14866628646004182,0.0006029488821810051,OTHPER,0.99142,17.720045146669353,25.495097567963924,18.384776310850235,3.1622776601683795,0.2745103033530861
201220442,10.07318993,9.591117994,0.9521430709288732,5095.0,0.8,0.88,6.141165885471311,0.017907599958066008,0.0012373012785543702,-3.3845240122067512e-06,0.003239390822158344,0.4593052952559944,-0.4844468452752838,0.0041862155671004144,0.0029550852401399193,0.2856451971414557,7.081048354004925e-05,OTHPER,0.990425,20.8806130178211,22.36067977499789,26.90724809414742,10.0,0.2769312847050353
201768602,19.75358815,18.60732198,0.9419717490667638,4192.0,0.52,0.58,8.00511488266401,0.02552022532899445,0.007203711747171348,-1.9876184474047144e-06,0.003757816320884817,0.3933015756863649,0.15188332840429666,0.004687113568204726,0.0034886073395813465,0.34540208248423154,0.0007574970122583731,Noise,0.982866,23.021728866442675,13.92838827718412,14.7648230602334,16.55294535724685,0.981836418283072
201832116,1.205338155,1.002584856,0.8317872058069877,7048.0,1.85,1.59,2.7956573533873796,0.05131542376805665,0.0036472542437526335,9.581018276493007e-06,0.010913016532887116,-0.7339488018666183,0.31604372436439765,0.017016782370318784,0.012388192566284206,0.18987080902155684,0.00018851170142198244,GDOR,0.913095,15.524174696260026,25.0,17.0,5.0,0.1827845684801058
201185922,17.02649374,17.98126902,1.0560758600437483,6030.0,1.03,0.87,8.535427321952675,100.47248892812401,1.8524361896105128,-0.075147147535853,13.766911481584904,1.612617959055436,-0.17112992115150272,11.727262186458347,7.056878550523032,0.5434315580032627,0.009756181306097629,RRab,0.726632,,,,,
201927431,17.7818426,16.847578100000003,0.9474596350324236,4049.0,0.45,0.5,7.574409929856348,0.04217412573340007,0.00707505208166757,-1.4316205218513903e-06,0.0046990741432107715,2.246268003007284,0.3421539677218544,0.0048574754650249075,0.003562240341607922,0.4630100968239188,0.0027868461211205398,Noise,0.98348,21.2602916254693,16.1245154965971,14.560219778561034,13.41640786499874,0.9177072477383316
201384087,10.07318993,12.22353091,1.2134717001211155,4180.0,0.5,0.56,7.184038013136402,0.02880012777714436,0.0016295583759410627,-1.5301723824413786e-07,0.006075849725829314,-0.6692248783911205,-0.06205609797396019,0.009148303263018298,0.006778522492278359,0.0976579368644711,0.0006085417416743488,OTHPER,0.992733,12.649110640673518,16.97056274847714,20.0,11.31370849898476,0.22215706646037006
201159302,18.82580772,12.31743893,0.65428475171954,4178.0,0.51,0.57,7.831568990224389,0.02947290409333203,0.006495400410404502,1.7072225057921509e-06,0.003485451155585713,1.3633549180637408,-0.4727736344469364,0.0043698362851066755,0.0032066108786543714,0.6824537845339206,0.001608036455923089,Noise,0.982609,13.45362404707371,12.206555615733702,21.470910553583888,16.401219466856727,3.1290964141694064
201536956,0.630682345,0.401108928,0.6359920032326257,,,,7.807514526431934,2.3864860077903223,0.6921165759825962,0.00012909700641658092,0.6041573411033133,-0.4216970977687824,0.8474943904768824,0.8693980986247472,0.4758720630506561,0.1632641457906686,0.00024359914021488725,RRab,0.619929,3.1622776601683795,15.297058540778355,13.341664064126336,17.720045146669353,0.06886639207793002
201615601,1.185727056,1.248514505,1.0529526999340058,6372.0,2.13,1.5,1.9671177756592255,0.035850365653328775,0.002336164341517707,1.8683028176124969e-07,0.006047757161684288,-0.2778839096246948,0.0926757962489173,0.008601311186432148,0.006360329744703414,0.1400173640110754,0.0006985951444405898,GDOR,0.974643,20.591260281974,22.803508501982762,18.110770276274835,6.324555320336759,0.10679354714403354
201446898,16.50079498,15.69323825,0.9510595258604928,3550.0,0.24,0.23,9.982773847274393,0.11800477256974552,0.01856342335197484,1.3153514030388307e-06,0.012305778389279293,0.8781520017718618,-0.3325956612791937,0.015684058264824663,0.011633595161257358,0.4727407653890574,0.002313904540113737,Noise,0.98265,9.055385138137416,19.235384061671343,14.212670403551895,11.401754250991381,1.6342196108511595
201738755,14.68693823,13.92176057,0.9479008049181398,3663.0,0.31,0.33,8.309400688883557,0.17116570957970212,0.028596713861524462,-1.9023227298535107e-05,0.018274378483465428,1.1549416565479051,-0.06532917190009123,0.02010385707348117,0.014898850563178774,0.32897846703570444,0.0034034610550978555,OTHPER,0.990714,12.041594578792296,19.209372712298546,17.691806012954128,9.433981132056603,0.954049821227814
201716883,0.555704294,0.585965606,1.054455782196997,,,,8.36915372993993,2.8176679904793343,0.7893840634770083,9.374018699457552e-05,0.5625247661701507,-0.08732567204889774,0.928315200484096,0.7798906511732002,0.4494922014358894,0.1765716215633757,0.0001124042334127802,RRab,0.944782,1.4142135623730951,15.033296378372908,13.038404810405297,19.6468827043885,0.05519907593863227
205703649,8.114579151000001,0.676164918,0.08332717019793599,6085.0,2.31,1.42,3.5708413215135053,0.3143246550811828,0.040751568005760026,-2.7206441927625648e-06,0.04221406002310083,24.29634490488287,-4.9510894490415405,0.0029715552653479804,0.002188037398064175,0.9267352741964338,0.015442321342388331,EA,0.987787,17.029386365926403,1.4142135623730951,11.04536101718726,26.87005768508881,1.3984440112778538
202851823,0.961450827,0.044661165,0.046451845217456975,6574.0,1.63,1.42,2.3036272286931543,0.6973514530829994,0.2157463213789966,-0.00017963303487369435,0.22264117676640108,-1.4048720778906938,-0.221283384680018,0.4308035666033532,0.3036529785355137,0.11869280231790247,0.00020849975841221566,EB,0.983295,11.0,13.0,1.0,21.18962010041709,0.3014456325268633
204787022,20.0,14.5536205,0.727681025,5273.0,1.04,0.88,4.320161796856336,0.02427514771464201,0.00267065990307949,-3.2475547803900416e-06,0.0017539018367283452,8.314166488163227,0.8257100756161191,0.0017514153966400323,0.0013002616930037425,,,Noise,0.983627,,,,,
203819777,7.592636532999999,7.216704097999999,0.9504872341292674,5848.0,1.51,1.16,,0.034000739019288684,0.002229016356878225,7.121346441534877e-06,0.00794490522201897,-0.9429503060580404,-0.09110121342649108,0.013270742921013712,0.009843512142154759,0.11214927197435738,0.0007396871051529743,OTHPER,0.991135,22.62741699796952,17.88854381999832,16.492422502470642,12.649110640673518,0.14496444259161873
204185956,15.39192304,16.33270241,1.0611216264241403,4784.0,10.51,1.38,1.0667767468194924,6.1990069387677975,0.024677437012518386,-3.10096135864285e-06,0.3220318674530043,93.1510378176482,8.31232660220395,0.06514750304939865,0.04703088097721299,0.3069150198756342,0.0001152214636790335,EA,0.938837,9.486832980505136,21.02379604162864,12.727922061357855,11.04536101718726,3.4689017337045045
202683805,16.68669267,8.801356911000001,0.5274476545507086,4586.0,20.24,1.01,-1.267377082984332,0.0250009749723773,0.0015691026707416974,-6.703770587622735e-06,0.005148881186264405,-0.2078615885379027,-0.4099892457071903,0.006643521844976853,0.0049344806229588145,0.3061307413254241,0.0011148821108484944,OTHPER,0.996007,12.083045973594572,13.92838827718412,5.0990195135927845,16.55294535724685,0.5254133515354267
203026255,0.043156077,0.046643902,1.0808188612695264,7700.0,1.94,1.83,2.3023509920194805,0.03903290329982445,0.02846069571310875,3.246302616944214e-06,0.008122033771300113,-0.8145387873246746,-0.009037954901703848,0.011634900526991787,0.008619824442400708,0.10460901550612167,0.0007329243625241961,DSCUT,0.931984,20.223748416156685,23.853720883753127,25.0,7.0,0.056136238126112965
205405404,0.643356936,0.214425996,0.3332924291345481,6482.0,1.51,1.33,2.9652703216476564,0.5454452977439387,0.189167255476668,-4.9639380899990385e-05,0.15664120972124632,-0.6832398490207505,-0.7088587377161032,0.2480215314384008,0.16340663082625712,0.1392780769972895,0.000389840538715794,EB,0.999543,,,,,
203656237,0.115518372,0.081637816,0.7067085052064273,6806.0,2.02,1.57,2.6172590684601857,0.030718729192931605,0.016338131678642582,1.0182642999101704e-05,0.005551829973177882,-0.2746862740489022,0.09739739478695376,0.0074450867258031295,0.005554413107598658,0.35380486390131805,0.0023854248003649173,DSCUT,0.981323,14.31782106327635,22.203603311174522,14.31782106327635,7.280109889280517,0.7652242679011882
205495245,0.468915239,0.078174735,0.16671399967020478,,,,3.897092139844173,2.9153694992327885,1.705012798790522,-0.0003694789992537084,0.7706569434160596,0.2586775377532988,1.1793955663196367,0.9519317931258354,0.4176785822541761,0.2267264584004592,6.0190849782090966e-05,RRab,0.99102,0.0,16.0,12.0,20.396078054371138,0.5038524167298067
204508330,11.86179414,0.244660184,0.02062590035810552,4831.0,8.7,0.92,5.988496780546222,0.01685306393056141,0.00308364871251528,-1.0048249529180543e-06,0.0016179158648836915,2.6246438638981484,0.11012333776738883,0.0017699634277263954,0.0013152287151414605,0.5500465048491302,0.001993902231880443,Noise,0.987278,14.866068747318506,11.180339887498945,19.723082923316017,18.027756377319946,2.59566654068759
204531124,3.937712786,3.424644706,0.869704036865222,6392.0,1.5,1.3,,0.024525853973101475,0.001910949602091521,-1.1921305428724855e-06,0.002918977346248364,8.187823064555829,-1.9100052278367905,0.0031865410582536677,0.0023619801395973854,0.2290239910167297,0.004781466614670479,EA,0.82525,17.691806012954128,13.601470508735444,20.615528128088304,17.464249196572982,0.4412846312807965
203783195,0.780511106,0.8491305579999999,1.0879160481798449,7671.0,2.38,1.93,2.3068568982378483,0.7041956068557497,0.008547092729098963,8.324897314052168e-07,0.0285548984087616,249.09579792381263,12.851302475751192,0.0177541886371696,0.013179169364267973,0.5870285989848929,0.00017881480397885727,EA,0.937446,9.219544457292887,16.643316977093242,16.643316977093242,12.529964086141668,1.0079880780696122
203724283,11.68883748,12.31743893,1.0537779271099934,6434.0,1.61,1.37,3.734969732743364,1.3184807308491753,0.007931734225926395,1.5012140628089202e-05,0.03148185427294788,1691.0823467845444,-40.807841882145254,0.002352641598956429,0.001790221277617593,0.9658917868614582,0.015119927723417925,EA,0.708079,15.0,1.0,13.0,27.586228448267445,0.5225614857934207
